dataset,seed,model,class_index,bin,count,mean_confidence,empirical_frequency
ITIncident,42,LightGBM,2,8,519,0.8501114201216939,0.9749518304431599
ITIncident,42,LightGBM,2,9,769,0.9545694752094223,0.9856957087126138
ITIncident,42,XGBoost,0,0,4672,0.013345517218112946,0.014768835616438356
ITIncident,42,XGBoost,0,1,205,0.13916230201721191,0.14146341463414633
ITIncident,42,XGBoost,0,2,61,0.23192395269870758,0.13114754098360656
ITIncident,42,XGBoost,0,3,16,0.3598407804965973,0.4375
ITIncident,42,XGBoost,0,4,11,0.4345685839653015,0.6363636363636364
ITIncident,42,XGBoost,0,5,14,0.5457162261009216,0.8571428571428571
ITIncident,42,XGBoost,0,6,1,0.6400277018547058,1.0
ITIncident,42,XGBoost,0,7,2,0.7737292051315308,1.0
ITIncident,42,XGBoost,0,8,2,0.8570956587791443,0.5
ITIncident,42,XGBoost,0,9,0,,
ITIncident,42,XGBoost,1,0,4820,0.020699700340628624,0.022614107883817427
ITIncident,42,XGBoost,1,1,88,0.13618117570877075,0.11363636363636363
ITIncident,42,XGBoost,1,2,29,0.2436268925666809,0.10344827586206896
ITIncident,42,XGBoost,1,3,9,0.3506438434123993,0.4444444444444444
ITIncident,42,XGBoost,1,4,12,0.45197176933288574,0.5
ITIncident,42,XGBoost,1,5,3,0.5314881205558777,0.3333333333333333
ITIncident,42,XGBoost,1,6,0,,
ITIncident,42,XGBoost,1,7,1,0.7741667628288269,1.0
ITIncident,42,XGBoost,1,8,16,0.827315092086792,0.9375
ITIncident,42,XGBoost,1,9,6,0.936181366443634,1.0
ITIncident,42,XGBoost,2,0,6,0.05951329693198204,0.0
ITIncident,42,XGBoost,2,1,19,0.16319586336612701,0.10526315789473684
ITIncident,42,XGBoost,2,2,2,0.2210696041584015,0.0
ITIncident,42,XGBoost,2,3,14,0.3962137699127197,0.21428571428571427
ITIncident,42,XGBoost,2,4,6,0.47563275694847107,0.16666666666666666
ITIncident,42,XGBoost,2,5,34,0.5523781776428223,0.47058823529411764
ITIncident,42,XGBoost,2,6,29,0.6569942235946655,0.6896551724137931
ITIncident,42,XGBoost,2,7,120,0.7642223238945007,0.825
ITIncident,42,XGBoost,2,8,355,0.86114501953125,0.8676056338028169
ITIncident,42,XGBoost,2,9,4399,0.9685662984848022,0.964764719254376
ITIncident,42,RandomForest,0,0,4611,0.009969564230643792,0.015614834092387769
ITIncident,42,RandomForest,0,1,207,0.14285129112413408,0.10628019323671498
ITIncident,42,RandomForest,0,2,65,0.2357476988521438,0.16923076923076924
ITIncident,42,RandomForest,0,3,28,0.33544311569610147,0.17857142857142858
ITIncident,42,RandomForest,0,4,19,0.45441458043883043,0.05263157894736842
ITIncident,42,RandomForest,0,5,17,0.5588849305446507,0.23529411764705882
ITIncident,42,RandomForest,0,6,17,0.6454954640841348,0.29411764705882354
ITIncident,42,RandomForest,0,7,3,0.7794510585477111,0.3333333333333333
ITIncident,42,RandomForest,0,8,3,0.8401991961955849,1.0
ITIncident,42,RandomForest,0,9,14,0.9837835744012893,0.8571428571428571
ITIncident,42,RandomForest,1,0,4122,0.010301444330947715,0.019893255701115962
ITIncident,42,RandomForest,1,1,185,0.14533302999968783,0.05405405405405406
ITIncident,42,RandomForest,1,2,79,0.2472223567748692,0.06329113924050633
ITIncident,42,RandomForest,1,3,122,0.3605657025359769,0.06557377049180328
ITIncident,42,RandomForest,1,4,142,0.45526539529909793,0.035211267605633804
ITIncident,42,RandomForest,1,5,115,0.5530435608204473,0.02608695652173913
ITIncident,42,RandomForest,1,6,109,0.6323227103750914,0.07339449541284404
ITIncident,42,RandomForest,1,7,52,0.7534089049736662,0.11538461538461539
ITIncident,42,RandomForest,1,8,17,0.8393052953091085,0.11764705882352941
ITIncident,42,RandomForest,1,9,41,0.9609388582241373,0.6341463414634146
ITIncident,42,RandomForest,2,0,56,0.0341838602459029,0.30357142857142855
ITIncident,42,RandomForest,2,1,20,0.1598106195579197,0.75
ITIncident,42,RandomForest,2,2,57,0.24599537682539727,0.8596491228070176
ITIncident,42,RandomForest,2,3,126,0.3653735494456463,0.8809523809523809
ITIncident,42,RandomForest,2,4,135,0.44608318023866755,0.9629629629629629
ITIncident,42,RandomForest,2,5,167,0.5457751315499594,0.9520958083832335
ITIncident,42,RandomForest,2,6,163,0.6429201914716774,0.9141104294478528
ITIncident,42,RandomForest,2,7,157,0.7572547827801251,0.8662420382165605
ITIncident,42,RandomForest,2,8,426,0.8546814335073601,0.9014084507042254
ITIncident,42,RandomForest,2,9,3677,0.9814539067734198,0.9635572477563231
ITIncident,42,BalancedRF,0,0,2215,0.022927070780789448,0.002257336343115124
ITIncident,42,BalancedRF,0,1,832,0.1478839826261701,0.015625
ITIncident,42,BalancedRF,0,2,679,0.2452326446947019,0.01914580265095729
ITIncident,42,BalancedRF,0,3,430,0.34529758563266827,0.04186046511627907
ITIncident,42,BalancedRF,0,4,303,0.44780812200894266,0.036303630363036306
ITIncident,42,BalancedRF,0,5,185,0.5449113011080117,0.07027027027027027
ITIncident,42,BalancedRF,0,6,153,0.6492437265015337,0.12418300653594772
ITIncident,42,BalancedRF,0,7,98,0.7444648627308065,0.14285714285714285
ITIncident,42,BalancedRF,0,8,58,0.8394770114942529,0.1896551724137931
ITIncident,42,BalancedRF,0,9,31,0.9552412760542845,0.6129032258064516
ITIncident,42,BalancedRF,1,0,936,0.05406969268947722,0.008547008547008548
ITIncident,42,BalancedRF,1,1,1392,0.14796113727492252,0.014367816091954023
ITIncident,42,BalancedRF,1,2,924,0.24564256536486648,0.01948051948051948
ITIncident,42,BalancedRF,1,3,592,0.34756616571242116,0.03209459459459459
ITIncident,42,BalancedRF,1,4,454,0.4467777283923003,0.048458149779735685
ITIncident,42,BalancedRF,1,5,309,0.5472050148914575,0.05177993527508091
ITIncident,42,BalancedRF,1,6,215,0.653671207584785,0.046511627906976744
ITIncident,42,BalancedRF,1,7,64,0.7471253247875491,0.109375
ITIncident,42,BalancedRF,1,8,51,0.8541681463960876,0.17647058823529413
ITIncident,42,BalancedRF,1,9,47,0.9576413032724159,0.5531914893617021
ITIncident,42,BalancedRF,2,0,95,0.04679258794926619,0.43157894736842106
ITIncident,42,BalancedRF,2,1,194,0.1525654225261184,0.8247422680412371
ITIncident,42,BalancedRF,2,2,425,0.2541834387288739,0.8776470588235294
ITIncident,42,BalancedRF,2,3,703,0.3496485733716778,0.9288762446657184
ITIncident,42,BalancedRF,2,4,825,0.4484388029448009,0.9563636363636364
ITIncident,42,BalancedRF,2,5,821,0.5464359579698987,0.9683313032886723
ITIncident,42,BalancedRF,2,6,585,0.648357541472653,0.9777777777777777
ITIncident,42,BalancedRF,2,7,643,0.7510768366624825,0.9766718506998445
ITIncident,42,BalancedRF,2,8,514,0.8418031342199479,0.980544747081712
ITIncident,42,BalancedRF,2,9,179,0.9417036990011849,0.994413407821229
ITIncident,42,MLP,0,0,4966,0.028298284881301244,0.02698348771647201
ITIncident,42,MLP,0,1,18,0.10903506614490682,0.1111111111111111
ITIncident,42,MLP,0,2,0,,
ITIncident,42,MLP,0,3,0,,
ITIncident,42,MLP,0,4,0,,
ITIncident,42,MLP,0,5,0,,
ITIncident,42,MLP,0,6,0,,
ITIncident,42,MLP,0,7,0,,
ITIncident,42,MLP,0,8,0,,
ITIncident,42,MLP,0,9,0,,
ITIncident,42,MLP,1,0,4923,0.031446116610148754,0.029453585212268943
ITIncident,42,MLP,1,1,61,0.11693726046902074,0.16393442622950818
ITIncident,42,MLP,1,2,0,,
ITIncident,42,MLP,1,3,0,,
ITIncident,42,MLP,1,4,0,,
ITIncident,42,MLP,1,5,0,,
ITIncident,42,MLP,1,6,0,,
ITIncident,42,MLP,1,7,0,,
ITIncident,42,MLP,1,8,0,,
ITIncident,42,MLP,1,9,0,,
ITIncident,42,MLP,2,0,0,,
ITIncident,42,MLP,2,1,0,,
ITIncident,42,MLP,2,2,0,,
ITIncident,42,MLP,2,3,0,,
ITIncident,42,MLP,2,4,0,,
ITIncident,42,MLP,2,5,0,,
ITIncident,42,MLP,2,6,0,,
ITIncident,42,MLP,2,7,35,0.7767296731333836,0.6571428571428571
ITIncident,42,MLP,2,8,582,0.8713428405465945,0.9209621993127147
ITIncident,42,MLP,2,9,4367,0.9492234049394758,0.9466452942523471
ITIncident,42,LogReg,0,0,11,0.060491952954697975,0.0
ITIncident,42,LogReg,0,1,286,0.16797059705482933,0.03146853146853147
ITIncident,42,LogReg,0,2,1979,0.2542342006571192,0.01616978271854472
ITIncident,42,LogReg,0,3,1730,0.3483282084325439,0.029479768786127167
ITIncident,42,LogReg,0,4,672,0.44070521137045854,0.03869047619047619
ITIncident,42,LogReg,0,5,229,0.5418469191323241,0.0611353711790393
ITIncident,42,LogReg,0,6,56,0.6434070613542546,0.07142857142857142
ITIncident,42,LogReg,0,7,16,0.7357271106969145,0.0
ITIncident,42,LogReg,0,8,5,0.8386762150332873,0.0
ITIncident,42,LogReg,0,9,0,,
ITIncident,42,LogReg,1,0,35,0.07335752914909675,0.0
ITIncident,42,LogReg,1,1,825,0.1728445832474559,0.01090909090909091
ITIncident,42,LogReg,1,2,1241,0.24614929762148566,0.019339242546333603
ITIncident,42,LogReg,1,3,1777,0.3512845301279299,0.026449071468767585
ITIncident,42,LogReg,1,4,750,0.42724776294699335,0.06533333333333333
ITIncident,42,LogReg,1,5,207,0.5523985310217476,0.0821256038647343
ITIncident,42,LogReg,1,6,138,0.6371231817746285,0.06521739130434782
ITIncident,42,LogReg,1,7,10,0.714106450229336,0.0
ITIncident,42,LogReg,1,8,0,,
ITIncident,42,LogReg,1,9,1,0.9079081994827002,0.0
ITIncident,42,LogReg,2,0,18,0.07124415014857642,0.7222222222222222
ITIncident,42,LogReg,2,1,207,0.1720277581311881,0.9130434782608695
ITIncident,42,LogReg,2,2,813,0.26055089029684086,0.9089790897908979
ITIncident,42,LogReg,2,3,2761,0.3560310037831045,0.9445852951829048
ITIncident,42,LogReg,2,4,1130,0.4310811294419013,0.9654867256637168
ITIncident,42,LogReg,2,5,28,0.5350374445895976,0.9285714285714286
ITIncident,42,LogReg,2,6,22,0.6472060893264303,1.0
ITIncident,42,LogReg,2,7,4,0.708157056161706,1.0
ITIncident,42,LogReg,2,8,1,0.807081463286409,1.0
ITIncident,42,LogReg,2,9,0,,
ITIncident,42,NaiveBayes,0,0,4984,0.02700194455875104,0.027287319422150885
ITIncident,42,NaiveBayes,0,1,0,,
ITIncident,42,NaiveBayes,0,2,0,,
ITIncident,42,NaiveBayes,0,3,0,,
ITIncident,42,NaiveBayes,0,4,0,,
ITIncident,42,NaiveBayes,0,5,0,,
ITIncident,42,NaiveBayes,0,6,0,,
ITIncident,42,NaiveBayes,0,7,0,,
ITIncident,42,NaiveBayes,0,8,0,,
ITIncident,42,NaiveBayes,0,9,0,,
ITIncident,42,NaiveBayes,1,0,4980,0.03062068624438287,0.030522088353413655
ITIncident,42,NaiveBayes,1,1,2,0.15957570616353875,0.5
ITIncident,42,NaiveBayes,1,2,2,0.25136921791232664,1.0
ITIncident,42,NaiveBayes,1,3,0,,
ITIncident,42,NaiveBayes,1,4,0,,
ITIncident,42,NaiveBayes,1,5,0,,
ITIncident,42,NaiveBayes,1,6,0,,
ITIncident,42,NaiveBayes,1,7,0,,
ITIncident,42,NaiveBayes,1,8,0,,
ITIncident,42,NaiveBayes,1,9,0,,
ITIncident,42,NaiveBayes,2,0,0,,
ITIncident,42,NaiveBayes,2,1,0,,
ITIncident,42,NaiveBayes,2,2,0,,
ITIncident,42,NaiveBayes,2,3,0,,
ITIncident,42,NaiveBayes,2,4,0,,
ITIncident,42,NaiveBayes,2,5,0,,
ITIncident,42,NaiveBayes,2,6,0,,
ITIncident,42,NaiveBayes,2,7,3,0.7602584809417001,0.3333333333333333
ITIncident,42,NaiveBayes,2,8,31,0.8981671168967308,0.8387096774193549
ITIncident,42,NaiveBayes,2,9,4950,0.9426233222035116,0.9426262626262626
ITIncident,7,KATS,0,0,0,,
ITIncident,7,KATS,0,1,886,0.16268094986500736,0.004514672686230248
ITIncident,7,KATS,0,2,569,0.2521058010979951,0.0035149384885764497
ITIncident,7,KATS,0,3,615,0.3520782092076893,0.011382113821138212
ITIncident,7,KATS,0,4,708,0.45306004510031533,0.011299435028248588
ITIncident,7,KATS,0,5,493,0.5478370958452178,0.012170385395537525
ITIncident,7,KATS,0,6,450,0.6516346209662849,0.017777777777777778
ITIncident,7,KATS,0,7,431,0.7506986052737694,0.037122969837587005
ITIncident,7,KATS,0,8,475,0.8513867212217812,0.061052631578947365
ITIncident,7,KATS,0,9,357,0.950157095848634,0.1568627450980392
ITIncident,7,KATS,1,0,1257,0.055912028139405906,0.021479713603818614
ITIncident,7,KATS,1,1,1650,0.14840871552930357,0.011515151515151515
ITIncident,7,KATS,1,2,999,0.24881504299588808,0.03003003003003003
ITIncident,7,KATS,1,3,381,0.3392887114474467,0.04461942257217848
ITIncident,7,KATS,1,4,160,0.4461797165532004,0.04375
ITIncident,7,KATS,1,5,177,0.5471612325053875,0.05649717514124294
ITIncident,7,KATS,1,6,236,0.6403305139999186,0.05508474576271186
ITIncident,7,KATS,1,7,121,0.7381053251873099,0.2644628099173554
ITIncident,7,KATS,1,8,3,0.816711655707298,0.0
ITIncident,7,KATS,1,9,0,,
ITIncident,7,KATS,2,0,770,0.05097983238198391,0.8467532467532467
ITIncident,7,KATS,2,1,1047,0.1511279971932222,0.9159503342884432
ITIncident,7,KATS,2,2,839,0.24705866909528681,0.9702026221692491
ITIncident,7,KATS,2,3,705,0.3537045367302361,0.9744680851063829
ITIncident,7,KATS,2,4,1124,0.45190035279353996,0.9795373665480427
ITIncident,7,KATS,2,5,498,0.525777364177573,0.9618473895582329
ITIncident,7,KATS,2,6,1,0.627994552018516,1.0
ITIncident,7,KATS,2,7,0,,
ITIncident,7,KATS,2,8,0,,
ITIncident,7,KATS,2,9,0,,
ITIncident,7,LightGBM,0,0,2863,0.01849876235969529,0.005588543485853999
ITIncident,7,LightGBM,0,1,472,0.1459939698920865,0.014830508474576272
ITIncident,7,LightGBM,0,2,342,0.2475309462196252,0.02046783625730994
ITIncident,7,LightGBM,0,3,247,0.3483242096935178,0.02834008097165992
ITIncident,7,LightGBM,0,4,202,0.4521454078605873,0.034653465346534656
ITIncident,7,LightGBM,0,5,152,0.549256877784719,0.039473684210526314
ITIncident,7,LightGBM,0,6,148,0.6535180994713077,0.07432432432432433
ITIncident,7,LightGBM,0,7,146,0.7530727890788409,0.0410958904109589
ITIncident,7,LightGBM,0,8,180,0.8512761911034914,0.12777777777777777
ITIncident,7,LightGBM,0,9,232,0.9477490031618809,0.19827586206896552
ITIncident,7,LightGBM,1,0,2088,0.03540411006262771,0.011494252873563218
ITIncident,7,LightGBM,1,1,789,0.14603112984860725,0.015209125475285171
ITIncident,7,LightGBM,1,2,561,0.24687359627877975,0.030303030303030304
ITIncident,7,LightGBM,1,3,485,0.35136468314528846,0.030927835051546393
ITIncident,7,LightGBM,1,4,363,0.44553686236799755,0.05509641873278237
ITIncident,7,LightGBM,1,5,380,0.5509508469883592,0.06578947368421052
ITIncident,7,LightGBM,1,6,154,0.6370874915469101,0.05844155844155844
ITIncident,7,LightGBM,1,7,75,0.7336551085193245,0.08
ITIncident,7,LightGBM,1,8,37,0.8469790641014718,0.08108108108108109
ITIncident,7,LightGBM,1,9,52,0.9508622064262364,0.46153846153846156
ITIncident,7,LightGBM,2,0,419,0.05227106995548587,0.7565632458233891
ITIncident,7,LightGBM,2,1,289,0.14956600885501933,0.903114186851211
ITIncident,7,LightGBM,2,2,303,0.2521660620384384,0.9240924092409241
ITIncident,7,LightGBM,2,3,375,0.35461006909378956,0.9253333333333333
ITIncident,7,LightGBM,2,4,590,0.44749295618764184,0.9491525423728814
ITIncident,7,LightGBM,2,5,518,0.55380514509497,0.9594594594594594
ITIncident,7,LightGBM,2,6,645,0.6508974984332323,0.9612403100775194
ITIncident,7,LightGBM,2,7,617,0.7498954284192172,0.9773095623987034
ITIncident,7,LightGBM,2,8,478,0.8552691825549347,0.9811715481171548
ITIncident,7,LightGBM,2,9,750,0.9560582071896012,0.9853333333333333
ITIncident,7,XGBoost,0,0,4689,0.012698904611170292,0.016634676903390915
ITIncident,7,XGBoost,0,1,191,0.13795983791351318,0.13089005235602094
ITIncident,7,XGBoost,0,2,48,0.23447483777999878,0.16666666666666666
ITIncident,7,XGBoost,0,3,24,0.3525984287261963,0.375
ITIncident,7,XGBoost,0,4,12,0.44586992263793945,0.3333333333333333
ITIncident,7,XGBoost,0,5,6,0.5558895468711853,0.5
ITIncident,7,XGBoost,0,6,11,0.6289963126182556,0.6363636363636364
ITIncident,7,XGBoost,0,7,1,0.7132041454315186,1.0
ITIncident,7,XGBoost,0,8,2,0.801190972328186,0.5
ITIncident,7,XGBoost,0,9,0,,
ITIncident,7,XGBoost,1,0,4773,0.02070213481783867,0.023046302116069558
ITIncident,7,XGBoost,1,1,131,0.13336478173732758,0.0916030534351145
ITIncident,7,XGBoost,1,2,38,0.2548608183860779,0.18421052631578946
ITIncident,7,XGBoost,1,3,7,0.3462681770324707,0.2857142857142857
ITIncident,7,XGBoost,1,4,6,0.45008566975593567,0.5
ITIncident,7,XGBoost,1,5,13,0.5093207955360413,0.46153846153846156
ITIncident,7,XGBoost,1,6,0,,
ITIncident,7,XGBoost,1,7,1,0.7748969197273254,1.0
ITIncident,7,XGBoost,1,8,11,0.8823942542076111,0.9090909090909091
ITIncident,7,XGBoost,1,9,4,0.9392808079719543,1.0
ITIncident,7,XGBoost,2,0,4,0.0599919930100441,0.0
ITIncident,7,XGBoost,2,1,14,0.13086333870887756,0.14285714285714285
ITIncident,7,XGBoost,2,2,3,0.28188347816467285,0.3333333333333333
ITIncident,7,XGBoost,2,3,12,0.3631325662136078,0.3333333333333333
ITIncident,7,XGBoost,2,4,23,0.4758093059062958,0.5652173913043478
ITIncident,7,XGBoost,2,5,21,0.5617612600326538,0.42857142857142855
ITIncident,7,XGBoost,2,6,34,0.6526672840118408,0.7058823529411765
ITIncident,7,XGBoost,2,7,110,0.7514209151268005,0.7909090909090909
ITIncident,7,XGBoost,2,8,417,0.8614863753318787,0.86810551558753
ITIncident,7,XGBoost,2,9,4346,0.9697225093841553,0.9643350207086977
ITIncident,7,RandomForest,0,0,4632,0.009336334439869537,0.01683937823834197
ITIncident,7,RandomForest,0,1,180,0.14053189092647475,0.1
ITIncident,7,RandomForest,0,2,67,0.24518534472442563,0.208955223880597
ITIncident,7,RandomForest,0,3,25,0.3414728708021222,0.08
ITIncident,7,RandomForest,0,4,24,0.4421468899529109,0.16666666666666666
ITIncident,7,RandomForest,0,5,16,0.5393263774786639,0.3125
ITIncident,7,RandomForest,0,6,22,0.655916759642235,0.22727272727272727
ITIncident,7,RandomForest,0,7,4,0.7443825072205947,0.25
ITIncident,7,RandomForest,0,8,3,0.8168555033827509,0.0
ITIncident,7,RandomForest,0,9,11,0.9891005682276746,0.8181818181818182
ITIncident,7,RandomForest,1,0,4121,0.010635813172720143,0.021111380732831836
ITIncident,7,RandomForest,1,1,163,0.13508334606312838,0.06748466257668712
ITIncident,7,RandomForest,1,2,91,0.26094527243609605,0.02197802197802198
ITIncident,7,RandomForest,1,3,59,0.3553022176755024,0.06779661016949153
ITIncident,7,RandomForest,1,4,184,0.45121059341702574,0.043478260869565216
ITIncident,7,RandomForest,1,5,208,0.5481099529352875,0.04326923076923077
ITIncident,7,RandomForest,1,6,33,0.6339294128461979,0.06060606060606061
ITIncident,7,RandomForest,1,7,59,0.740456198586302,0.0847457627118644
ITIncident,7,RandomForest,1,8,19,0.8543852177263203,0.21052631578947367
ITIncident,7,RandomForest,1,9,47,0.9519766667115171,0.48936170212765956
ITIncident,7,RandomForest,2,0,58,0.04098259334576371,0.4482758620689655
ITIncident,7,RandomForest,2,1,24,0.15337625889123316,0.8333333333333334
ITIncident,7,RandomForest,2,2,66,0.2617000334409075,0.8636363636363636
ITIncident,7,RandomForest,2,3,51,0.3615005270741557,0.8431372549019608
ITIncident,7,RandomForest,2,4,224,0.4524662963539438,0.9464285714285714
ITIncident,7,RandomForest,2,5,209,0.549253538856381,0.9330143540669856
ITIncident,7,RandomForest,2,6,93,0.6485546590682105,0.9139784946236559
ITIncident,7,RandomForest,2,7,181,0.7458364365873601,0.8674033149171271
ITIncident,7,RandomForest,2,8,390,0.8582849820364683,0.8923076923076924
ITIncident,7,RandomForest,2,9,3688,0.9813960516192695,0.9625813449023861
ITIncident,7,BalancedRF,0,0,2263,0.02039246728239793,0.004860804242156429
ITIncident,7,BalancedRF,0,1,924,0.1454332550423451,0.012987012987012988
ITIncident,7,BalancedRF,0,2,618,0.24679679643726582,0.025889967637540454
ITIncident,7,BalancedRF,0,3,408,0.34564157729811756,0.024509803921568627
ITIncident,7,BalancedRF,0,4,270,0.44533973524121634,0.06296296296296296
ITIncident,7,BalancedRF,0,5,194,0.543665998260647,0.08247422680412371
ITIncident,7,BalancedRF,0,6,128,0.6532121377156064,0.0859375
ITIncident,7,BalancedRF,0,7,91,0.7481166928309787,0.16483516483516483
ITIncident,7,BalancedRF,0,8,60,0.8408450396825398,0.25
ITIncident,7,BalancedRF,0,9,28,0.9543176424649381,0.4642857142857143
ITIncident,7,BalancedRF,1,0,905,0.05489588526586319,0.011049723756906077
ITIncident,7,BalancedRF,1,1,1347,0.14804757482191172,0.014105419450631032
ITIncident,7,BalancedRF,1,2,913,0.2461510774435401,0.02190580503833516
ITIncident,7,BalancedRF,1,3,612,0.34579747703180497,0.032679738562091505
ITIncident,7,BalancedRF,1,4,432,0.45152204498536325,0.034722222222222224
ITIncident,7,BalancedRF,1,5,438,0.5510923998143985,0.045662100456621
ITIncident,7,BalancedRF,1,6,147,0.6372331010653031,0.08843537414965986
ITIncident,7,BalancedRF,1,7,100,0.7533052140996257,0.09
ITIncident,7,BalancedRF,1,8,35,0.847704351919887,0.05714285714285714
ITIncident,7,BalancedRF,1,9,55,0.9498065043949397,0.4909090909090909
ITIncident,7,BalancedRF,2,0,101,0.05052060992666711,0.5247524752475248
ITIncident,7,BalancedRF,2,1,171,0.15832553025518512,0.8245614035087719
ITIncident,7,BalancedRF,2,2,475,0.2561216488358952,0.8821052631578947
ITIncident,7,BalancedRF,2,3,588,0.3537324165593466,0.9302721088435374
ITIncident,7,BalancedRF,2,4,893,0.4473401878964783,0.9518477043673013
ITIncident,7,BalancedRF,2,5,763,0.5455875099938935,0.9606815203145478
ITIncident,7,BalancedRF,2,6,706,0.6508653919076965,0.9674220963172805
ITIncident,7,BalancedRF,2,7,618,0.7511734750015857,0.9870550161812298
ITIncident,7,BalancedRF,2,8,506,0.8453973888192705,0.9822134387351779
ITIncident,7,BalancedRF,2,9,163,0.9413950345805223,0.9815950920245399
ITIncident,7,MLP,0,0,4955,0.028187375182767392,0.026639757820383452
ITIncident,7,MLP,0,1,29,0.1105248814638429,0.13793103448275862
ITIncident,7,MLP,0,2,0,,
ITIncident,7,MLP,0,3,0,,
ITIncident,7,MLP,0,4,0,,
ITIncident,7,MLP,0,5,0,,
ITIncident,7,MLP,0,6,0,,
ITIncident,7,MLP,0,7,0,,
ITIncident,7,MLP,0,8,0,,
ITIncident,7,MLP,0,9,0,,
ITIncident,7,MLP,1,0,4898,0.03037001673503139,0.02939975500204165
ITIncident,7,MLP,1,1,86,0.12155399447817827,0.12790697674418605
ITIncident,7,MLP,1,2,0,,
ITIncident,7,MLP,1,3,0,,
ITIncident,7,MLP,1,4,0,,
ITIncident,7,MLP,1,5,0,,
ITIncident,7,MLP,1,6,0,,
ITIncident,7,MLP,1,7,0,,
ITIncident,7,MLP,1,8,0,,
ITIncident,7,MLP,1,9,0,,
ITIncident,7,MLP,2,0,0,,
ITIncident,7,MLP,2,1,0,,
ITIncident,7,MLP,2,2,0,,
ITIncident,7,MLP,2,3,0,,
ITIncident,7,MLP,2,4,0,,
ITIncident,7,MLP,2,5,0,,
ITIncident,7,MLP,2,6,0,,
ITIncident,7,MLP,2,7,35,0.7685681898004972,0.8285714285714286
ITIncident,7,MLP,2,8,591,0.8704833852105885,0.8815566835871405
ITIncident,7,MLP,2,9,4358,0.9501066502090763,0.9506654428636989
ITIncident,7,LogReg,0,0,22,0.05730797582257125,0.0
ITIncident,7,LogReg,0,1,245,0.1678029636428206,0.0326530612244898
ITIncident,7,LogReg,0,2,1993,0.25717444101789694,0.015554440541896638
